company,percentage,demographics,job_category
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
View,0,Black_or_African_American,Executives
Twitter,0,Black_or_African_American,Executives
Square,0,Black_or_African_American,Executives
Salesforce,0,Black_or_African_American,Executives
Pinterest,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
MobileIron,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
anonymous,0,Black_or_African_American,Executives
Adobe,0,Black_or_African_American,Executives
Nvidia,0.4,Black_or_African_American,Executives
anonymous,0.5,Black_or_African_American,Executives
LinkedIn,0.6,Black_or_African_American,Executives
anonymous,0.8,Black_or_African_American,Executives
anonymous,0.8,Black_or_African_American,Executives
anonymous,0.8,Black_or_African_American,Executives
Intuit,1,Black_or_African_American,Executives
anonymous,1,Black_or_African_American,Executives
anonymous,1.1,Black_or_African_American,Executives
anonymous,1.1,Black_or_African_American,Executives
anonymous,1.2,Black_or_African_American,Executives
anonymous,1.3,Black_or_African_American,Executives
anonymous,1.3,Black_or_African_American,Executives
Uber,1.4,Black_or_African_American,Executives
anonymous,1.4,Black_or_African_American,Executives
HP Inc.,1.4,Black_or_African_American,Executives
anonymous,1.5,Black_or_African_American,Executives
Sanmina,1.6,Black_or_African_American,Executives
anonymous,1.6,Black_or_African_American,Executives
HPE,1.7,Black_or_African_American,Executives
anonymous,1.8,Black_or_African_American,Executives
Cisco,2,Black_or_African_American,Executives
anonymous,2,Black_or_African_American,Executives
Airbnb,2.1,Black_or_African_American,Executives
anonymous,2.1,Black_or_African_American,Executives
anonymous,2.1,Black_or_African_American,Executives
anonymous,2.2,Black_or_African_American,Executives
anonymous,2.2,Black_or_African_American,Executives
anonymous,2.3,Black_or_African_American,Executives
anonymous,2.3,Black_or_African_American,Executives
anonymous,2.7,Black_or_African_American,Executives
Apple,2.8,Black_or_African_American,Executives
Intel,2.8,Black_or_African_American,Executives
eBay,2.9,Black_or_African_American,Executives
anonymous,3.1,Black_or_African_American,Executives
Google,3.2,Black_or_African_American,Executives
anonymous,3.2,Black_or_African_American,Executives
PayPal,3.3,Black_or_African_American,Executives
anonymous,3.3,Black_or_African_American,Executives
Facebook,3.4,Black_or_African_American,Executives
anonymous,3.6,Black_or_African_American,Executives
anonymous,3.6,Black_or_African_American,Executives
anonymous,3.7,Black_or_African_American,Executives
anonymous,3.7,Black_or_African_American,Executives
anonymous,3.7,Black_or_African_American,Executives
anonymous,3.8,Black_or_African_American,Executives
anonymous,3.8,Black_or_African_American,Executives
anonymous,3.9,Black_or_African_American,Executives
anonymous,4,Black_or_African_American,Executives
anonymous,4.1,Black_or_African_American,Executives
anonymous,4.4,Black_or_African_American,Executives
anonymous,4.6,Black_or_African_American,Executives
anonymous,5.2,Black_or_African_American,Executives
anonymous,5.7,Black_or_African_American,Executives
anonymous,5.7,Black_or_African_American,Executives
Lyft,6.7,Black_or_African_American,Executives
anonymous,7.7,Black_or_African_American,Executives
NetApp,8.3,Black_or_African_American,Executives
anonymous,8.3,Black_or_African_American,Executives
anonymous,11.1,Black_or_African_American,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,0,Asian,Executives
anonymous,3.4,Asian,Executives
anonymous,4.2,Asian,Executives
anonymous,4.3,Asian,Executives
anonymous,4.3,Asian,Executives
anonymous,4.6,Asian,Executives
anonymous,5.6,Asian,Executives
23andMe,5.9,Asian,Executives
anonymous,6.2,Asian,Executives
anonymous,6.4,Asian,Executives
Lyft,6.7,Asian,Executives
anonymous,7,Asian,Executives
anonymous,7.7,Asian,Executives
anonymous,8,Asian,Executives
anonymous,8.1,Asian,Executives
anonymous,8.3,Asian,Executives
anonymous,8.4,Asian,Executives
HP Inc.,9,Asian,Executives
Square,9.1,Asian,Executives
HPE,9.5,Asian,Executives
PayPal,9.9,Asian,Executives
anonymous,10,Asian,Executives
anonymous,10.3,Asian,Executives
anonymous,10.3,Asian,Executives
anonymous,10.5,Asian,Executives
anonymous,10.5,Asian,Executives
anonymous,10.7,Asian,Executives
anonymous,10.7,Asian,Executives
anonymous,10.7,Asian,Executives
anonymous,10.9,Asian,Executives
NetApp,11.1,Asian,Executives
anonymous,11.1,Asian,Executives
anonymous,11.1,Asian,Executives
anonymous,11.1,Asian,Executives
anonymous,11.1,Asian,Executives
anonymous,11.1,Asian,Executives
anonymous,11.4,Asian,Executives
anonymous,12,Asian,Executives
anonymous,12,Asian,Executives
anonymous,12.2,Asian,Executives
anonymous,12.5,Asian,Executives
anonymous,12.5,Asian,Executives
anonymous,12.7,Asian,Executives
Apple,13.1,Asian,Executives
Sanmina,13.1,Asian,Executives
Salesforce,13.9,Asian,Executives
anonymous,14.1,Asian,Executives
anonymous,14.1,Asian,Executives
anonymous,14.3,Asian,Executives
anonymous,14.3,Asian,Executives
anonymous,14.3,Asian,Executives
anonymous,14.3,Asian,Executives
anonymous,14.3,Asian,Executives
anonymous,14.3,Asian,Executives
anonymous,14.6,Asian,Executives
anonymous,14.8,Asian,Executives
anonymous,15.2,Asian,Executives
anonymous,15.2,Asian,Executives
anonymous,15.2,Asian,Executives
anonymous,15.4,Asian,Executives
anonymous,15.4,Asian,Executives
eBay,15.7,Asian,Executives
anonymous,15.8,Asian,Executives
anonymous,15.8,Asian,Executives
Intel,16,Asian,Executives
anonymous,16.7,Asian,Executives
anonymous,16.9,Asian,Executives
anonymous,17.2,Asian,Executives
anonymous,17.4,Asian,Executives
anonymous,17.6,Asian,Executives
anonymous,17.9,Asian,Executives
anonymous,18,Asian,Executives
anonymous,18.1,Asian,Executives
anonymous,18.2,Asian,Executives
anonymous,18.2,Asian,Executives
anonymous,18.2,Asian,Executives
anonymous,18.2,Asian,Executives
anonymous,18.8,Asian,Executives
anonymous,18.8,Asian,Executives
anonymous,18.9,Asian,Executives
anonymous,19,Asian,Executives
anonymous,19.2,Asian,Executives
Adobe,19.4,Asian,Executives
Google,19.4,Asian,Executives
anonymous,19.4,Asian,Executives
anonymous,20,Asian,Executives
anonymous,20,Asian,Executives
anonymous,20,Asian,Executives
anonymous,20,Asian,Executives
anonymous,20.3,Asian,Executives
Intuit,20.4,Asian,Executives
anonymous,20.7,Asian,Executives
anonymous,20.9,Asian,Executives
anonymous,20.9,Asian,Executives
Facebook,21,Asian,Executives
anonymous,21.1,Asian,Executives
Cisco,21.5,Asian,Executives
anonymous,21.7,Asian,Executives
anonymous,22,Asian,Executives
anonymous,22.1,Asian,Executives
anonymous,22.2,Asian,Executives
anonymous,22.4,Asian,Executives
anonymous,22.8,Asian,Executives
anonymous,23.1,Asian,Executives
Uber,23.2,Asian,Executives
anonymous,23.4,Asian,Executives
anonymous,23.6,Asian,Executives
anonymous,24,Asian,Executives
anonymous,24.1,Asian,Executives
Airbnb,24.7,Asian,Executives
anonymous,24.7,Asian,Executives
Pinterest,25,Asian,Executives
anonymous,25,Asian,Executives
anonymous,25,Asian,Executives
anonymous,25,Asian,Executives
anonymous,25,Asian,Executives
anonymous,26.1,Asian,Executives
anonymous,26.9,Asian,Executives
anonymous,26.9,Asian,Executives
anonymous,27.3,Asian,Executives
anonymous,28,Asian,Executives
anonymous,28.1,Asian,Executives
anonymous,28.3,Asian,Executives
anonymous,28.6,Asian,Executives
anonymous,28.6,Asian,Executives
anonymous,29.2,Asian,Executives
Twitter,29.8,Asian,Executives
anonymous,29.9,Asian,Executives
anonymous,30,Asian,Executives
LinkedIn,31,Asian,Executives
anonymous,32,Asian,Executives
Nvidia,32.2,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
anonymous,33.3,Asian,Executives
MobileIron,33.3,Asian,Executives
anonymous,34.5,Asian,Executives
View,35.3,Asian,Executives
anonymous,35.3,Asian,Executives
anonymous,38.2,Asian,Executives
anonymous,38.5,Asian,Executives
anonymous,38.9,Asian,Executives
anonymous,39.5,Asian,Executives
anonymous,40.5,Asian,Executives
anonymous,41.9,Asian,Executives
anonymous,42.9,Asian,Executives
anonymous,43.5,Asian,Executives
anonymous,43.8,Asian,Executives
anonymous,44.4,Asian,Executives
anonymous,50,Asian,Executives
anonymous,50,Asian,Executives
anonymous,50,Asian,Executives
anonymous,52.8,Asian,Executives
anonymous,57.1,Asian,Executives
anonymous,62.5,Asian,Executives
anonymous,71.4,Asian,Executives
anonymous,81.6,Asian,Executives
anonymous,0,Female_total,Executives
anonymous,0,Female_total,Executives
anonymous,0,Female_total,Executives
anonymous,0,Female_total,Executives
anonymous,0,Female_total,Executives
anonymous,0,Female_total,Executives
anonymous,4.2,Female_total,Executives
anonymous,4.2,Female_total,Executives
anonymous,4.5,Female_total,Executives
anonymous,4.5,Female_total,Executives
anonymous,4.7,Female_total,Executives
anonymous,4.8,Female_total,Executives
anonymous,5.6,Female_total,Executives
anonymous,5.6,Female_total,Executives
anonymous,5.9,Female_total,Executives
anonymous,6.4,Female_total,Executives
anonymous,7.1,Female_total,Executives
anonymous,7.4,Female_total,Executives
anonymous,7.7,Female_total,Executives
anonymous,7.7,Female_total,Executives
Sanmina,8.2,Female_total,Executives
View,8.8,Female_total,Executives
anonymous,9.1,Female_total,Executives
anonymous,9.1,Female_total,Executives
anonymous,9.1,Female_total,Executives
anonymous,9.3,Female_total,Executives
anonymous,9.6,Female_total,Executives
anonymous,9.7,Female_total,Executives
anonymous,9.8,Female_total,Executives
anonymous,10,Female_total,Executives
anonymous,10,Female_total,Executives
anonymous,10,Female_total,Executives
anonymous,10.3,Female_total,Executives
anonymous,10.4,Female_total,Executives
anonymous,10.5,Female_total,Executives
anonymous,10.7,Female_total,Executives
anonymous,10.9,Female_total,Executives
anonymous,11.1,Female_total,Executives
anonymous,11.1,Female_total,Executives
anonymous,11.1,Female_total,Executives
anonymous,11.3,Female_total,Executives
Nvidia,11.5,Female_total,Executives
anonymous,12,Female_total,Executives
anonymous,12.5,Female_total,Executives
anonymous,12.5,Female_total,Executives
anonymous,12.5,Female_total,Executives
anonymous,12.5,Female_total,Executives
